,Tweets,Subjectivity,Polarity,Sentiment
232,": “Dogina, wife of Doge a female dog supporting women”  

 

Buy Dogina:
http…",0.20833333333333331,0.125,Positve
233,"50% Off!

Olympia USA Hopkins 18 in. Navy Backpack, Blue



BwcDeals Dogecoin… ",0.1,0.0,Neutral
234,: A classic good vs evil!!! Seems legit!    Crypto DOGE Dogecoin dogearmy Dogementum DoOnlyGo…,0.5888888888888889,-0.044444444444444474,Negative
235,": 55% Off!

Rockland Sonic 3-Piece Hardside Spinner Luggage Set, Charcoal, Grey



BwcDeals Dogecoin …",0.1,-0.05,Negative
236,"_yjns:   Thank you for this great opportunity to participate and win Bitcoin 

Complete task, Good luck …",0.5375,0.6000000000000001,Positve
237,": LAST CALL
Our Shiba giveaway continues.



Start the bot.
Fulfill the details.
Grab SHIBA.…",0.06666666666666667,0.0,Neutral
238,": “Dogina, wife of Doge a female dog supporting women”  

 

Buy Dogina:
http…",0.20833333333333331,0.125,Positve
239,"$SAITA is a buy! 

 

Saitama Saita SaitamaInu SaitamaWolfPack SaitaMask SmartWallet UniSwap… ",0.0,0.0,Neutral
240,"_: $WATC Web Wallet now available at &gt;  &lt;

Chat with us on Discord! 


dogearmy…",0.4,0.5,Positve
241,"_Pizarro: My squad is unrivaled  
everydoge dogearmy Dogecoin doge ",0.0,0.0,Neutral
242,": Hi fellow Doge Fam, 

Our Presale whitelist entry contest is now live!!



Participate now to sec…",0.5,0.2130681818181818,Positve
243,": Elon musk will be the first president on Mars. 
Mars currency will be dog and Babydoge 

BabyDogeCoin BabyDoge…",0.3333333333333333,0.25,Positve
244, Destroyer of Shorts 🩳   doge Dogecoinarmy dogecoin dogeconrise ElonMusk  DogecoinToTheMoon… ,0.0,0.0,Neutral
245,: Nothing beats family. dogearmy DOGE dogecoin ,0.0,0.0,Neutral
246,giftsforher bitcoin tumblr twitter facebook instagram dogecoin socialmedia tiktok doge deal gift gifts… ,0.0,0.0,Neutral
247,": 500 DOGE to a random person just like Retweet &amp; Follow. Dogecoin and must be following me 
Dogecoin DogecoinRise  D…",0.3,-0.25,Negative
248,tumblr twitter facebook instagram dogecoin socialmedia pinterest doge deal gift gifts giftideas shop… ,0.0,0.0,Neutral
249,business businesses tips businessman businesswoman businessgrowth businesstips affiliatemarketing Check my… ,0.0,0.0,Neutral
250,linkedin twitter facebook instagram tiktok socialmedia tumblr dogecoin deal gift gifts giftideas shop… ,0.0,0.0,Neutral
251,: The next Dogecoin bull-run will be legendary!!!,0.5,0.5,Positve
252,": Dogecoin getting ready for a breakout.

$DOGE",0.5,0.2,Positve
253,": The current price of one DOGE is now: $0.2103, 0% change in the last hour!

One MDOGE is worth $210,281.9213.

Total vol…",0.32916666666666666,0.075,Positve
254,dogecoin Dogecoin is currency. The people’s currency! ,0.0,0.0,Neutral
255,"49% Off! 

INFINITIPRO BY CONAIR The Knot Dr. All-in-One Dryer Brush



BwcDeals Dogecoin… ",0.0,0.0,Neutral
256,: A classic good vs evil!!! Seems legit!    Crypto DOGE Dogecoin dogearmy Dogementum DoOnlyGo…,0.5888888888888889,-0.044444444444444474,Negative
257,":   $FLOKI IS CHOSEN.

WRITTEN IN THE STARS

ELON MUSK DOG

VIKINGS

BULL SEASON RESTARTED
TITS J…",0.0,0.0,Neutral
258,": .Dogecoin isn't just a gateway crypto, it's the best crypto. ",0.3,1.0,Positve
259,": Which would you choose?
🟠 Bitcoin 
🟢 $ETH
🟡 dogecoin
 ADA ",0.0,0.0,Neutral
260,_r: Spotted in Fremont CA Dogecoin ,0.0,0.0,Neutral
261,: Dogecoin bull run season 🤔?,0.0,0.0,Neutral
262,_ Done dogecoin,0.0,0.0,Neutral
263,": $120 to one person in 24 hours

Retweet &amp; join telegram  &amp; wait 3 seconds and then join telegram mentio…",0.0,0.0,Neutral
264,: New mask arrived! dogecoin ,0.45454545454545453,0.17045454545454544,Positve
265,":  I love SAFEMOON, I love dogecoin and now I have found Doginacoin  

 

Doginaco…",0.6,0.5,Positve
266,: No sex until Dogecoin hits $1.00 🤓,0.0,0.0,Neutral
267,": [Revisited]  Dogecoin’s Fee Change Promises to Reduce Costs and Incentivize Nodes, Miners!",1.0,-0.9375,Negative
268,"_Kataruka: Who’s gonna be first one to AcceptDoge ?       

DogeCoin Doge $Doge  ",0.3333333333333333,0.25,Positve
269,: Is anyone planning to hold their $DOGE until Sunday night? dogecoin,0.0,0.0,Neutral
270,"_Pizarro: My squad is unrivaled  
everydoge dogearmy Dogecoin doge ",0.0,0.0,Neutral
271,": YouTube Superstar Ginger Billy, wants to say a few words in support of WDOGED 

WORLD DOGECOIN DAY - OFFICIAL FEED https…",0.1,0.0,Neutral
272,": 55% Off!

Rockland Sonic 3-Piece Hardside Spinner Luggage Set, Charcoal, Grey



BwcDeals Dogecoin …",0.1,-0.05,Negative
273,": A Special message from NBA Superstar and hero, Dikembe Mutombo  to the Dogecoin community, ahead of World…",0.5714285714285714,0.35714285714285715,Positve
274,": Will Dogecoin ever be capped ? 

Dogecoin has no limit on the quantity of coins that may be mined. With Dogecoin’s recent p…",0.25,0.0,Neutral
275,"_Pizarro: My squad is unrivaled  
everydoge dogearmy Dogecoin doge ",0.0,0.0,Neutral
276,": The Husky Moon for WDOGED in Support of Dogecoin 

WORLD DOGECOIN DAY - OFFICIAL FEED ",0.0,0.0,Neutral
277,": LONG ROAD is ghost manifestation, from deep space to earth
Emphasizes the meaning of life, we feel alive through them  NF…",0.4000000000000001,0.016666666666666666,Positve
278,": Quick GiveAway  43mins

- this + RT/ comment Pupdogecoin in 

Good luck all 

btc dogsoftwitter dogecoin pu…",0.55,0.5166666666666666,Positve
279,":  Safemoon you’ve heard about reflections in the same token….but what if you could get reflections in another token?

Wh…",0.125,0.0,Neutral
280,": 28% Off!

Fire Sense - Reflective Fire Glass Filler - Crystal Clear



BwcDeals Dogecoin cleartheli…",0.3833333333333333,0.10000000000000002,Positve
281,: Dogethereum 🤣🤣🤣 def not my best work 🤣 DOGE Crypto dogearmy Dogecoin Ethereum Dogementum DoOnlyGoodEveryday http…,0.3,1.0,Positve
282,": It's April and Winnie for WDOGED 

WORLD DOGECOIN DAY - OFFICIAL FEED ",0.0,0.0,Neutral
283,": Can you feel that?
$Keanu Inu is gearing up for a run. crypto dogecoin",0.0,0.0,Neutral
284,": You know I had to make multiples 

dogecoin dogearmy doge ",0.0,0.0,Neutral
285,: The government needs to stay away from cryptocurrency! Dogecoin Bitcoin,0.0,0.0,Neutral
286,"_steeve:  PRONO MLB 

Tampa Bay RAYS  Boston RedSox 

+ de prono sur : 

 Victoire Boston RED SOX @…",0.0,0.0,Neutral
287,: ITS THE SIGNAL!!! Dogecoin,0.0,0.0,Neutral
288,": K-POP Superstar Jang Han-byul in support of WDOGED, so many celebrities are coming out in support of Dogecoin Today:

WO…",0.5,0.5,Positve
289,: The next Dogecoin bull-run will be legendary!!!,0.5,0.5,Positve
290,"6 $BTC in Bonus  Sign up at  
Range of choices for Trades at _io
ethereum 
… ",0.0,0.0,Neutral
291,": Hi fellow Doge Fam, 

Our Presale whitelist entry contest is now live!!



Participate now to sec…",0.5,0.2130681818181818,Positve
292,: businesstips tips business freelancer amazon  bitcoin dogecoin affiliatemarketing Check my website for my top…,0.0,0.0,Neutral
293,": Just a reminder that 

 will eventually release their wallets 

 &amp;  are probably going to acc…",0.0,0.0,Neutral
294,": Legendary Sopranos Actor, Ray Abruzzo in support of Dogecoin for WDOGED 

WORLD DOGECOIN DAY - OFFICIAL FEED ",1.0,1.0,Positve
295,": Better Buy ALL your crypto Today!!
Uncle SAM wants to PASS a LAW making us keep track of what's BOUGHT n whats SOLD
TOMORROW
…",0.3,0.490625,Positve
296,": $120 to one person in 24 hours

Retweet &amp; join telegram  &amp; wait 3 seconds and then join telegram mentio…",0.0,0.0,Neutral
297,": To kick off the Series Two crypto wallet coin release, two followers who comment the funniest dogecoinmemes will rece…",0.0,0.0,Neutral
298,businesstips tips business freelancer amazon  bitcoin dogecoin affiliatemarketing Check my website for my t… ,0.0,0.0,Neutral
299,giftsforher bitcoin tumblr twitter facebook instagram dogecoin socialmedia tiktok doge deal gift gifts… ,0.0,0.0,Neutral
300,linkedin twitter facebook instagram tiktok socialmedia tumblr dogecoin deal gift gifts giftideas… ,0.0,0.0,Neutral
301,tumblr twitter facebook instagram dogecoin socialmedia pinterest doge deal gift gifts giftideas… ,0.0,0.0,Neutral
302,athletics athlete athletes affiliatemarketing Check my website for affiliate referral cashback crypto… ,0.0,0.0,Neutral
303,": $120 to one person in 24 hours

Retweet &amp; join telegram  &amp; wait 3 seconds and then join telegram mentio…",0.0,0.0,Neutral
304,": The 24-7 World Dogecoin Day WDOGED Party continues. Join the fun and support Doge through the official hashtag. 

Our C…",0.2,0.3,Positve
305,"My squad is unrivaled  
everydoge dogearmy Dogecoin doge ",0.0,0.0,Neutral
306,": It's April and Winnie for WDOGED 

WORLD DOGECOIN DAY - OFFICIAL FEED ",0.0,0.0,Neutral
307,"55% Off!

Rockland Sonic 3-Piece Hardside Spinner Luggage Set, Charcoal, Grey



BwcDeals… ",0.1,-0.05,Negative
308,"Will Dogecoin ever be capped ? 

Dogecoin has no limit on the quantity of coins that may be mined. With Dogecoin’… ",0.0,0.0,Neutral
309,": $120 to one person in 24 hours

Retweet &amp; join telegram  &amp; wait 3 seconds and then join telegram mentio…",0.0,0.0,Neutral
310,": Last GiveAway for today 120 mins

- this + RT/Like 

Good luck all 

btc dogsoftwitter dogecoin pupdoge Pup…",0.33333333333333337,0.35,Positve
311,": K-POP Superstar Jang Han-byul in support of WDOGED, so many celebrities are coming out in support of Dogecoin Today:

WO…",0.5,0.5,Positve
312,: The government needs to stay away from cryptocurrency! Dogecoin Bitcoin,0.0,0.0,Neutral
313,: No sex until Dogecoin hits $1.00 🤓,0.0,0.0,Neutral
314,: The next Dogecoin bull-run will be legendary!!!,0.5,0.5,Positve
315,": The first ever coin dedicated to Satoshi Nakamoto!
Private Sale Successful 
Presales Successful 
Public Sale Ongoing …",0.535,0.3625,Positve
316,: Sigerson has produced a special series of 12 NFT to mark World Dogecoin Day. These are only available for purchase until…,0.6571428571428571,0.2523809523809524,Positve
317,"_CryptoBull: $500 BNB GIVEAWAY !
To One Random Person 
Just Retweet this post and Follow Me With Notification On

Comment your …",0.5,-0.5,Negative
318,: Is this a good sign? dogecoin doge ,0.6000000000000001,0.7,Positve
319,"LONG ROAD is ghost manifestation, from deep space to earth
Emphasizes the meaning of life, we feel alive through th… ",0.4000000000000001,0.016666666666666666,Positve
320,"28% Off!

Fire Sense - Reflective Fire Glass Filler - Crystal Clear



BwcDeals Dogecoin… ",0.3833333333333333,0.10000000000000002,Positve
321,"Top10 Cheap Cryptocurrencies with Huge Potential in 2021 

Here’s to putting some of your cryptocurrency… ",0.8666666666666667,0.26666666666666666,Positve
322,:  dogecoin at 22 cents ,0.0,0.0,Neutral
323,": My vertical ain’t that great
But borrowing  for a meme is pretty awesome! 
 
LeBronJames 
dogecoin dogearmy so…",0.9166666666666666,0.6833333333333332,Positve
324,: Forrest Gump loves Dogecoin dogecoin dodgecoin ,0.0,0.0,Neutral
325,": Today, on World Dogecoin Day - The WDOGED Community has come together and shown the world that Dogecoin is the greatest…",0.0,0.0,Neutral
326,:    _Pizarro     …,0.0,0.0,Neutral
327,: Got my dogeshades on thanks to  much wow  dogecoin doge ,0.6,0.15000000000000002,Positve
328,: I feel the BULL MARKET Vibez today  cryptocurrency $doge dogecoin dogearmy 🪙,0.0,0.0,Neutral
329,": Hi fellow Doge Fam, 

Our Presale whitelist entry contest is now live!!



Participate now to sec…",0.5,0.2130681818181818,Positve
330,": The 24-7 World Dogecoin Day WDOGED Party continues. Join the fun and support Doge through the official hashtag. 

Our C…",0.2,0.3,Positve
331,": The World Dogecoin Day Official LiveStream is still going strong: you can tune in here 

WDOGED",0.7333333333333333,0.4333333333333333,Positve
332,": $Doge

            To

                  The

                          Moon!!!  DogecoinToTheMoon dogecoin dogearmy do…",0.0,0.0,Neutral
333,: The government needs to stay away from cryptocurrency! Dogecoin Bitcoin,0.0,0.0,Neutral
334,: A classic good vs evil!!! Seems legit!    Crypto DOGE Dogecoin dogearmy Dogementum DoOnlyGo…,0.5888888888888889,-0.044444444444444474,Negative
335,": Ok, some heroes wear capes 🦸‍ WDOGED Algarnon dogecoin ",0.5,0.5,Positve
336,: The next Dogecoin bull-run will be legendary!!!,0.5,0.5,Positve
337,"I need to drink some liquid luck &amp; buy some bitcoin to send the market 🤔

dogecoin doge Ethereum ",0.0,0.0,Neutral
338,: The next Dogecoin bull-run will be legendary!!!,0.5,0.5,Positve
339,": Last GiveAway for today 120 mins

- this + RT/Like 

Good luck all 

btc dogsoftwitter dogecoin pupdoge Pup…",0.33333333333333337,0.35,Positve
340,": I see a lot people are saying ELON should tweet about dogecoin LOL!
I mean that guy literally put his display picture as…",0.69375,0.34375,Positve
341,": The 24-7 World Dogecoin Day WDOGED Party continues. Join the fun and support Doge through the official hashtag. 

Our C…",0.2,0.3,Positve
342,: The government needs to stay away from cryptocurrency! Dogecoin Bitcoin,0.0,0.0,Neutral
343,": Quick GiveAway  43mins

- this + RT/ comment Pupdogecoin in 

Good luck all 

btc dogsoftwitter dogecoin pu…",0.55,0.5166666666666666,Positve
344,"Dogecoin Legacy says that ... 

The current value of 1 Dogecoin is 0.206617 USD 

Next price update: 10 minute!",0.2,0.0,Neutral
345,"True

cryptocurrency crypto cryptotrading cryptomemes doge dogecoin dogememe dogecointothemoon… ",0.65,0.35,Positve
346,"Dogecoin DOGE Current Price:
$0.2037

1h: -1.72%
24h: -2.59%
7d: +3.13%
30d: -16.85%

doge dogecoin $DOGE",0.4,0.0,Neutral
347,"_CryptoBull: $500 BNB GIVEAWAY !
To One Random Person 
Just Retweet this post and Follow Me With Notification On

Comment your …",0.5,-0.5,Negative
348,The 24-7 World Dogecoin Day WDOGED Party continues. Join the fun and support Doge through the official hashtag.… ,0.2,0.3,Positve
349,": Just a reminder that 

 will eventually release their wallets 

 &amp;  are probably going to acc…",0.0,0.0,Neutral
350,: DoOnlyGoodEveryday 🪙 this if you want Free dogecoin oh and add _brite .... AND leave a doge Meme comment  The…,0.8,0.4,Positve
351,": Quick GiveAway  43mins

- this + RT/ comment Pupdogecoin in 

Good luck all 

btc dogsoftwitter dogecoin pu…",0.55,0.5166666666666666,Positve
352,": “Dogina, wife of Doge a female dog supporting women”  

 

Buy Dogina:
http…",0.20833333333333331,0.125,Positve
353,"Bitcoin Price (USD): 39922.06 
Ethereum Price (USD): 2557.29 
Dogecoin Price (USD): 0.2041 
Safemoon Price (USD): 2… ",0.0,0.0,Neutral
354,": Quick GiveAway  43mins

- this + RT/ comment Pupdogecoin in 

Good luck all 

btc dogsoftwitter dogecoin pu…",0.55,0.5166666666666666,Positve
355,":  _ Presale Is Live Now!
If You Missed shibainu You Don't want to Miss _ 
Truly Deflationary Token…",0.5,0.17045454545454544,Positve
356,": Elon musk will be the first president on Mars. 
Mars currency will be dog and Babydoge 

BabyDogeCoin BabyDoge…",0.3333333333333333,0.25,Positve
357,": Last GiveAway for today 120 mins

- this + RT/Like 

Good luck all 

btc dogsoftwitter dogecoin pupdoge Pup…",0.33333333333333337,0.35,Positve
358,: Dogecoin is going to change millions of lives for the better  DogecoinToTheMoon,0.5,0.5,Positve
359,cryptocurrency cryptotrading forextrading forex bitcoincrypto cryptocurrency cryptocurrenices dogearmy… ,0.0,0.0,Neutral
360,linkedin twitter facebook instagram tiktok socialmedia tumblr dogecoin deal gift gifts giftsforhim… ,0.0,0.0,Neutral
361,EmailMarketing InfluencerMarketing freelance contentmarketing Sales affiliatemarketing Check my website for… ,0.0,0.0,Neutral
362,: My mother just confirmed there was a Doge sighting at the Dodgers game. 🤣  Dogecoin DogeFam DogeHouse Dogearmy,0.7,0.0,Neutral
363,tumblr twitter facebook instagram dogecoin socialmedia pinterest doge deal gift gifts giftsforhim… ,0.0,0.0,Neutral
364,: SWIM BIKINI UPDATE! These can now be purchased separately! Do you need different sizes for the tops and bottoms? Now you…,0.6,0.0,Neutral
365,": Quick GiveAway  43mins

- this + RT/ comment Pupdogecoin in 

Good luck all 

btc dogsoftwitter dogecoin pu…",0.55,0.5166666666666666,Positve
366,": $120 to one person in 24 hours

Retweet &amp; join telegram  &amp; wait 3 seconds and then join telegram mentio…",0.0,0.0,Neutral
367,": Quick GiveAway  43mins

- this + RT/ comment Pupdogecoin in 

Good luck all 

btc dogsoftwitter dogecoin pu…",0.55,0.5166666666666666,Positve
368,"_Pizarro: You simp for Billy too? Just me?🤣
Dogecoin dogearmy doge",0.0,0.0,Neutral
369,: MUSK &amp; DOGECOIN are a perfect match.,1.0,1.0,Positve
370,: Good morning to everyone who holds some dogecoin !!!!! Remember today is August 1st which means you’ve got a brand new mon…,0.5272727272727273,0.5681818181818181,Positve
371,": Last GiveAway for today 120 mins

- this + RT/Like 

Good luck all 

btc dogsoftwitter dogecoin pupdoge Pup…",0.33333333333333337,0.35,Positve
372,: Say no to drugs. Say yes to Dogecoin ,0.0,0.0,Neutral
373,": Last GiveAway for today 120 mins

- this + RT/Like 

Good luck all 

btc dogsoftwitter dogecoin pupdoge Pup…",0.33333333333333337,0.35,Positve
374,: By this time next year I hope I can go to  and order the “Doge special”  Doge Dogecoin DogeArmy McD…,0.2857142857142857,0.17857142857142858,Positve
375,": Last GiveAway for today 120 mins

- this + RT/Like 

Good luck all 

btc dogsoftwitter dogecoin pupdoge Pup…",0.33333333333333337,0.35,Positve
376,who can relate? Dogecoin ,0.0,0.0,Neutral
377,: Dogethereum 🤣🤣🤣 def not my best work 🤣 DOGE Crypto dogearmy Dogecoin Ethereum Dogementum DoOnlyGoodEveryday http…,0.3,1.0,Positve
378,: The next Dogecoin bull-run will be legendary!!!,0.5,0.5,Positve
379,_Pizarro: 🤣🤣🤣🤣 I’m asking for it with this one Dogecoin ,0.0,0.0,Neutral
380,: Bullish feeling in the air tonight! DOGECOIN,0.0,0.0,Neutral
381,": Dogecoin Ethereum BItcoin

Painted  by my cousin Mouneka P. ",0.0,0.0,Neutral
382,: The government needs to stay away from cryptocurrency! Dogecoin Bitcoin,0.0,0.0,Neutral
383,": Quick GiveAway  43mins

- this + RT/ comment Pupdogecoin in 

Good luck all 

btc dogsoftwitter dogecoin pu…",0.55,0.5166666666666666,Positve
384,": Ok, some heroes wear capes 🦸‍ WDOGED Algarnon dogecoin ",0.5,0.5,Positve
385,   _Pizarro    … ,0.0,0.0,Neutral
386,: Is this a good sign? dogecoin doge ,0.6000000000000001,0.7,Positve
387,": Quick GiveAway  43mins

- this + RT/ comment Pupdogecoin in 

Good luck all 

btc dogsoftwitter dogecoin pu…",0.55,0.5166666666666666,Positve
388,: Dogecoin $Doge  ,0.0,0.0,Neutral
389,": Last GiveAway for today 120 mins

- this + RT/Like 

Good luck all 

btc dogsoftwitter dogecoin pupdoge Pup…",0.33333333333333337,0.35,Positve
390,": Just a reminder that 

 will eventually release their wallets 

 &amp;  are probably going to acc…",0.0,0.0,Neutral
391,"60% Off!

Resin Weave Basket in Blue and White, Dark Gray



BwcDeals Dogecoin… ",0.16666666666666666,-0.049999999999999996,Negative
392,": Quick GiveAway  43mins

- this + RT/ comment Pupdogecoin in 

Good luck all 

btc dogsoftwitter dogecoin pu…",0.55,0.5166666666666666,Positve
393,": Quick GiveAway  43mins

- this + RT/ comment Pupdogecoin in 

Good luck all 

btc dogsoftwitter dogecoin pu…",0.55,0.5166666666666666,Positve
394,": Last GiveAway for today 120 mins

- this + RT/Like 

Good luck all 

btc dogsoftwitter dogecoin pupdoge Pup…",0.33333333333333337,0.35,Positve
395,": Last GiveAway for today 120 mins

- this + RT/Like 

Good luck all 

btc dogsoftwitter dogecoin pupdoge Pup…",0.33333333333333337,0.35,Positve
396,": Last GiveAway for today 120 mins

- this + RT/Like 

Good luck all 

btc dogsoftwitter dogecoin pupdoge Pup…",0.33333333333333337,0.35,Positve
397,: No sex until Dogecoin hits $1.00 🤓,0.0,0.0,Neutral
398,":  Grim reaper ain't getting us in our prime  

 
meme Cryptocurency Ethereum ethcha…",1.0,-1.0,Negative
399,": Quick GiveAway  43mins

- this + RT/ comment Pupdogecoin in 

Good luck all 

btc dogsoftwitter dogecoin pu…",0.55,0.5166666666666666,Positve
400,"_6f_6c_66: doge lovers, be ready to fly.. everything are on the way  

Meme's are exhausted.

DogecoinToTheMoon Doge dogecoin …",0.6999999999999998,0.19999999999999998,Positve
401,:         _Piza…,0.0,0.0,Neutral
402,": To celebrate the listing of DogeLove we are giving away a total of 4000 BUSD to 8 individuals 

To win: 

1. Retweet our…",0.575,0.4,Positve
403,"DOGE is at 0.203 USD [07:49]
Follow to get price updates as you scroll Twitter!
dogecoin dogearmy dogecoinrise… ",0.0,0.0,Neutral
404,": “Dogina, wife of Doge a female dog supporting women”  

 

Buy Dogina:
http…",0.20833333333333331,0.125,Positve
405,": To celebrate the listing of DogeLove we are giving away a total of 4000 BUSD to 8 individuals 

To win: 

1. Retweet our…",0.575,0.4,Positve
406,": Last GiveAway for today 120 mins

- this + RT/Like 

Good luck all 

btc dogsoftwitter dogecoin pupdoge Pup…",0.33333333333333337,0.35,Positve
407,": Last GiveAway for today 120 mins

- this + RT/Like 

Good luck all 

btc dogsoftwitter dogecoin pupdoge Pup…",0.33333333333333337,0.35,Positve
408,: The next Dogecoin bull-run will be legendary!!!,0.5,0.5,Positve
409,"12% Off!

ARRIS - SURFboard 32 x 8 DOCSIS 3.1 Cable Modem - White



BwcDeals Dogecoin… ",0.0,0.0,Neutral
410,": $120 to one person in 24 hours

Retweet &amp; join telegram  &amp; wait 3 seconds and then join telegram mentio…",0.0,0.0,Neutral
411,": Hi fellow Doge Fam, 

Our Presale whitelist entry contest is now live!!



Participate now to sec…",0.5,0.2130681818181818,Positve
412,: Help your uncle buy some dogecoin,0.0,0.0,Neutral
413,:         _Piza…,0.0,0.0,Neutral
414,: Is this a good sign? dogecoin doge ,0.6000000000000001,0.7,Positve
415,": The first ever coin dedicated to Satoshi Nakamoto!
Private Sale Successful 
Presales Successful 
Public Sale Ongoing …",0.535,0.3625,Positve
416,: I bought more dogecoin yesterday and I bought more doge today!! 🤷‍🤷‍,0.5,0.640625,Positve
417,:         _Piza…,0.0,0.0,Neutral
418,": Here’s to the next 3-6 months…. 

This should keep me occupied while I’m away from  haha

Which one happens first?…",0.15,0.1,Positve
419,tumblr twitter facebook instagram dogecoin socialmedia pinterest doge deal gift giftsforhim gifts… ,0.0,0.0,Neutral
420,:  Loves  and we loves ElonMusk DogeCoin Doge Tesla DogeSpace  ,0.0,0.0,Neutral
421,": Quick GiveAway  43mins

- this + RT/ comment Pupdogecoin in 

Good luck all 

btc dogsoftwitter dogecoin pu…",0.55,0.5166666666666666,Positve
422,linkedin twitter facebook instagram tiktok socialmedia tumblr dogecoin deal gift giftsforhim gifts… ,0.0,0.0,Neutral
423,bitcoins bitcoinmining bitcoincash crypto cryptocurrency bitcoin affiliatemarketing Check my website for… ,0.0,0.0,Neutral
424,"Ryu (power 1) FOIL - 2021 Street Fighter NFT Series 1 - MINT 1,064 RARE
crypto cryptocurrency bitcoin ethereum… ",0.9,0.3,Positve
425,": $120 to one person in 24 hours

Retweet &amp; join telegram  &amp; wait 3 seconds and then join telegram mentio…",0.0,0.0,Neutral
426,_six: Doge vs Bank? The question is quickly answered .. Dogecoin $ Doge ,0.5,0.3333333333333333,Positve
427,: The next Dogecoin bull-run will be legendary!!!,0.5,0.5,Positve
428,Doge vs Bank? The question is quickly answered .. Dogecoin $ Doge ,0.5,0.3333333333333333,Positve
429,       … ,0.0,0.0,Neutral
430,": Hi fellow Doge Fam, 

Our Presale whitelist entry contest is now live!!



Participate now to sec…",0.5,0.2130681818181818,Positve
431,: Good morning to everyone who holds some dogecoin !!!!! Remember today is August 1st which means you’ve got a brand new mon…,0.5272727272727273,0.5681818181818181,Positve
432,": To celebrate the listing of DogeLove we are giving away a total of 4000 BUSD to 8 individuals 

To win: 

1. Retweet our…",0.575,0.4,Positve
433,": $Poodl- Charity Partners, NFT's, Podcast, Mobile Gaming App, great community with an even greater team! Grab a small bag whil…",0.5499999999999999,0.39166666666666666,Positve
434,: Doge Connection You know when u have it!!  dogecoin doge  ,0.0,0.0,Neutral
435,: I think this is a good project with clear future prospects.  I hope this project continues as we expect because it is suppor…,0.36944444444444446,0.26666666666666666,Positve
436,:      Please give this  a like to boost! dogecoin NFTs …,0.0,0.0,Neutral
437,":  No Stress Holding to dogecoin

""Playing Save""

 Takes care of me!

Watching Gods Tweets …",0.0,0.0,Neutral
438,: Haha go for Elon 🤣 dogecoin  doge ,0.3,0.2,Positve
439,": New Product Release
Baby Hodler, Baby short sleeve one piece 
These are so stinking cute!  I accept dogecoin as paym…",0.5848484848484848,0.2537878787878788,Positve
440,We will soon announce the next crypto coin which would be pumped similar to Dogecoin . Announcement of the coin wi… ,0.2,0.0,Neutral
441,I think this is a good project with clear future prospects.  I hope this project continues as we expect because it… ,0.36944444444444446,0.26666666666666666,Positve
442,": _cola 
If you liked DogeCoin you will love DogeCola Moontaste ",0.7,0.55,Positve
443,": Hi fellow Doge Fam, 

Our Presale whitelist entry contest is now live!!



Participate now to sec…",0.5,0.2130681818181818,Positve
444,: If your employer offered to pay you in dogecoin would you take the offer?,0.0,0.0,Neutral
445,Next crypto coin will be pumped shortly. Coin name will be shortly announced on telegram only. Link is provided in… ,0.4,0.0,Neutral
446,: The next Dogecoin bull-run will be legendary!!!,0.5,0.5,Positve
447,": “Dogina, wife of Doge a female dog supporting women”  

 

Buy Dogina:
http…",0.20833333333333331,0.125,Positve
448,: The government needs to stay away from cryptocurrency! Dogecoin Bitcoin,0.0,0.0,Neutral
449,: The government needs to stay away from cryptocurrency! Dogecoin Bitcoin,0.0,0.0,Neutral
450,: dogecoin is still up over 6k percent in the last year,0.06666666666666667,0.0,Neutral
451,": Retweet if you want to see  this again! To the mooooon   
  dogecoin doge DogecoinToTheMoon DogecoinRise d…",0.0,0.0,Neutral
452,": The first ever coin dedicated to Satoshi Nakamoto!
Private Sale Successful 
Presales Successful 
Public Sale Ongoing …",0.535,0.3625,Positve
453,"Spa day for my feet🧖‍🦶

spaday selfcare feet massage lotion toes fetish dogecoin followme love… ",0.0,0.0,Neutral
454,"68% Off!

Oco HD 960p Indoor Video Surveillance Security Camera with SD Card, Cloud Storage, 2-Way Audio and Remote… ",0.0,0.0,Neutral
455," PRONO MLB 

Tampa Bay RAYS  Boston RedSox 

+ de prono sur : 

 Victoire Boston RED… ",0.0,0.0,Neutral
456,"  Nice project 

dogecoin 
BSCGems 
Rockets  
BinanceSmartChain  
BSC",1.0,0.6,Positve
457,_r: Spotted in Fremont CA Dogecoin ,0.0,0.0,Neutral
458,: New mask arrived! dogecoin ,0.45454545454545453,0.17045454545454544,Positve
459,: Too long didn’t read: A platform for the people to create a game that would be developed by a game company (_Dog…,0.375,-0.1875,Negative
460,"98,034,226 DOGE (20,889,800 USD) move from unknown wallet to unknown wallet
 
Date : 2021-08-01 23:44:03 (GMT 0)… ",0.6,-0.1,Negative
461,": Sending 90,000,000 SAFEMOONC to 30 people each 2,999,930
retweet’s follow _chain and  

Comment …",0.0,0.0,Neutral
462, Bitcoin Ethereum Dogecoin The three most famous crypto on the Planet  This is the way! ,0.75,0.5625,Positve
463,"Progress of Doge flipping Binance Coin
 47.6%

doge dogecoin $doge binance bnb $bnb binancecoin",0.0,0.0,Neutral
464,": Which one has faster transaction speed? 

doge dogecoin dogearmy",0.0,0.0,Neutral
465,: No sex until Dogecoin hits $1.00 🤓,0.0,0.0,Neutral
466,"_musk: 24 Hours | DogeCoin  Giveaway 🤍

Follow me 
this 
Turn notifications on  ",0.0,0.0,Neutral
